record_type,timestamp_epoch_s,elapsed_ms,iteration,cold_start,stage,process_rss_mb,system_ram_used_mb,system_ram_percent,cpu_percent,gpu_vram_used_mb,gpu_vram_total_mb,gpu_vram_percent,dsp_latency_ms,speechbrain_latency_ms,ollama_latency_ms,end_to_end_latency_ms,replay_detected,speaker_score,risk_tier,subject_class,source_file,condition,trial,similarity_score,extraction_latency_ms,threshold,genuine_trials,impostor_trials,false_rejections,false_acceptances,frr,far,overlap_count,overlap_ms,tracker_overlap_attempts,configured_speaker_threshold,vram_ceiling_mb,vram_ceiling_compliant,error
resource_sample,1787296431.0066938,391.65060000959784,,,IDLE,357.78515625,7281.23828125,92.0,21.4,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.023186,408.23810000438243,,,IDLE,358.65625,7281.18359375,92.0,9.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.0454366,430.47089999890886,,,IDLE,359.296875,7281.140625,92.0,9.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.0579386,443.3646000106819,,,IDLE,360.05078125,7281.07421875,92.0,18.2,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.071369,457.0831000164617,,,IDLE,360.9296875,7281.12109375,92.0,7.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.0826588,467.6733000087552,,,IDLE,361.375,7281.1875,92.0,10.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.0995626,484.58190000383183,,,IDLE,363.28515625,7281.67578125,92.0,11.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.112017,497.65609999303706,,,IDLE,363.95703125,7281.69140625,92.0,15.8,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.1268532,511.8798000039533,,,IDLE,364.45703125,7282.296875,92.0,61.5,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.1412091,526.3671000138856,,,IDLE,364.89453125,7282.80859375,92.0,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.152196,537.277900002664,,,IDLE,365.265625,7282.93359375,92.0,20.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.1627746,547.8153000003658,,,IDLE,365.4296875,7290.94921875,92.1,25.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.176569,560.9762000094634,,,IDLE,365.73046875,7290.83203125,92.1,33.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.1897535,574.7619000030681,,,IDLE,365.98046875,7290.61328125,92.1,16.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.2048807,589.8862000030931,,,IDLE,366.56640625,7290.5703125,92.1,61.5,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.2247221,609.7639999934472,,,IDLE,366.953125,7290.59765625,92.1,6.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.2357965,620.8149000012781,,,IDLE,367.234375,7290.4765625,92.1,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.2546234,639.7289000160526,,,IDLE,367.66796875,7290.30078125,92.1,22.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.2674909,652.6639999938197,,,IDLE,367.87109375,7287.94921875,92.1,35.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.2833116,668.3549000008497,,,IDLE,368.1796875,7287.61328125,92.1,33.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.2989793,684.1321999963839,,,IDLE,368.578125,7287.62109375,92.1,9.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.314636,699.701500008814,,,IDLE,369.12109375,7287.5859375,92.1,5.9,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.3304424,715.4395999968983,,,IDLE,369.734375,7287.51953125,92.1,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.3461366,731.1585000134073,,,IDLE,370.18359375,7287.48828125,92.1,7.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.362274,747.392299992498,,,IDLE,370.515625,7301.75,92.3,6.2,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.384835,770.1974000083283,,,IDLE,370.54296875,7301.75,92.3,35.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.408194,793.313300004229,,,IDLE,370.578125,7301.75,92.3,16.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.4312308,816.3060999941081,,,IDLE,370.6171875,7301.75,92.3,15.8,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.4493577,834.3493000138551,,,IDLE,370.875,7301.7578125,92.3,12.5,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.4631934,848.8167999894358,,,IDLE,370.875,7301.71875,92.3,14.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.4799733,865.2292999904603,,,IDLE,370.88671875,7301.71875,92.3,4.8,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.4953852,880.4946000163909,,,IDLE,371.20703125,7301.72265625,92.3,12.5,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.5122604,897.7638999931514,,,IDLE,371.3046875,7301.72265625,92.3,7.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.525627,911.0766999947373,,,IDLE,371.3046875,7301.72265625,92.3,13.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.5402038,925.2402000129223,,,IDLE,371.3046875,7301.72265625,92.3,22.2,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.5559716,941.0359000030439,,,IDLE,372.6640625,7301.72265625,92.3,8.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.5717044,956.7270000115968,,,IDLE,373.3046875,7301.5078125,92.3,16.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.5882092,980.2334000123665,,,IDLE,375.87890625,7301.515625,92.3,16.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.731106,1121.8086000008043,,,IDLE,376.85546875,7301.515625,92.3,10.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.7466333,1132.2907000139821,,,IDLE,377.3125,7301.48828125,92.3,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.762398,1147.4620999943,,,IDLE,377.9765625,7301.45703125,92.3,10.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.7780428,1163.200400013011,,,IDLE,378.68359375,7301.4140625,92.3,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.7938406,1178.9580000040587,,,IDLE,379.7578125,7300.84375,92.2,11.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.8095415,1194.6702999994159,,,IDLE,380.796875,7308.41015625,92.3,8.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.8249717,1210.0780000037048,,,IDLE,381.55859375,7308.34375,92.3,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.8406675,1225.726200005738,,,IDLE,382.39453125,7307.28125,92.3,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.8565774,1241.6974999941885,,,IDLE,383.1953125,7305.42578125,92.3,3.6,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.872583,1257.6389000169002,,,IDLE,384.203125,7310.56640625,92.4,9.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.888295,1273.3461000025272,,,IDLE,385.01953125,7302.796875,92.3,18.2,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.9039662,1289.098200009903,,,IDLE,385.94140625,7302.53125,92.3,11.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.9199376,1305.0439000071492,,,IDLE,386.73828125,7301.40234375,92.3,5.9,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.9356987,1320.727500016801,,,IDLE,387.515625,7299.62109375,92.2,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.9513414,1336.438199999975,,,IDLE,388.37109375,7298.5546875,92.2,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.9670384,1352.1868000098038,,,IDLE,389.5,7297.515625,92.2,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.9829266,1368.1003999954555,,,IDLE,390.3671875,7305.11328125,92.3,8.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296431.9986641,1383.7215999956243,,,IDLE,391.5859375,7304.65234375,92.3,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.0144148,1399.5347000018228,,,IDLE,393.16015625,7304.12109375,92.3,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.0301743,1415.19060000428,,,IDLE,394.3359375,7302.9453125,92.3,25.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.0458794,1430.9072000032756,,,IDLE,395.328125,7310.88671875,92.4,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.0597963,1444.9464000063017,,,IDLE,395.81640625,7310.85546875,92.4,12.5,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.075936,1460.745999997016,,,IDLE,396.671875,7310.8828125,92.4,6.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.091382,1477.5341000058688,,,IDLE,398.48046875,7310.89453125,92.4,10.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.1074758,1492.7178999932948,,,IDLE,399.47265625,7310.79296875,92.4,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.1252115,1512.311900005443,,,IDLE,400.515625,7310.80078125,92.4,22.2,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.138994,1524.3776999996044,,,IDLE,401.046875,7310.77734375,92.4,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.1545866,1539.6644000138622,,,IDLE,401.24609375,7310.67578125,92.4,40.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.170283,1555.3035000048112,,,IDLE,401.48828125,7310.4609375,92.4,6.9,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.1860256,1571.11290001194,,,IDLE,402.90625,7318.421875,92.5,25.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.2017121,1586.7307000153232,,,IDLE,403.29296875,7318.41796875,92.5,27.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.2337844,1618.943700013915,,,IDLE,404.48828125,7317.9609375,92.5,17.6,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.2495406,1634.5481000025757,,,IDLE,404.8984375,7317.8203125,92.5,5.6,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.265653,1650.7025000173599,,,IDLE,405.69921875,7317.3125,92.5,12.5,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.2818322,1666.9572000100743,,,IDLE,405.80078125,7317.2890625,92.5,9.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.2977574,1682.9558000026736,,,IDLE,406.5390625,7317.27734375,92.5,12.5,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.3139145,1698.9444000064395,,,IDLE,407.49609375,7317.26953125,92.5,40.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.3301113,1715.2071000018623,,,IDLE,407.57421875,7317.27734375,92.5,21.4,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.3462484,1731.2899999960791,,,IDLE,407.6171875,7317.27734375,92.5,7.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.3620331,1747.1301000041422,,,IDLE,407.80859375,7321.3984375,92.5,6.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.3776808,1762.7679000142962,,,IDLE,407.8125,7321.33984375,92.5,4.5,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.3933544,1778.3965000126045,,,IDLE,407.875,7324.97265625,92.6,91.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.4089906,1794.1881000006106,,,IDLE,407.875,7333.4765625,92.7,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.425025,1810.1517999893986,,,IDLE,407.875,7328.7421875,92.6,11.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.440801,1825.8787000086159,,,IDLE,407.87890625,7328.8046875,92.6,11.8,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.456836,1841.9441000150982,,,IDLE,407.87890625,7328.8671875,92.6,18.2,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.4723103,1857.3475000157487,,,IDLE,407.87890625,7333.390625,92.7,20.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.488034,1873.0925999989267,,,IDLE,409.8671875,7335.44140625,92.7,13.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.5040178,1889.040300011402,,,IDLE,410.00390625,7336.140625,92.7,33.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.5199592,1905.661800003145,,,IDLE,410.00390625,7334.79296875,92.7,13.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.5352976,1920.329699991271,,,IDLE,410.61328125,7334.8046875,92.7,33.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.5514078,1936.465600010706,,,IDLE,411.10546875,7334.87109375,92.7,16.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.567156,1952.3535000043921,,,IDLE,411.18359375,7335.03515625,92.7,27.3,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.5809696,1966.018700011773,,,IDLE,412.0390625,7335.671875,92.7,25.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.5967472,1981.8249999952968,,,IDLE,412.125,7337.40234375,92.7,30.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.6127224,1997.9140000068583,,,IDLE,412.5078125,7335.03515625,92.7,9.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.6286156,2013.7699999904726,,,IDLE,413.46875,7334.8359375,92.7,0.0,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.6448083,2029.8368000076152,,,IDLE,413.48828125,7334.7890625,92.7,85.7,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.6606748,2045.779100008076,,,IDLE,413.53125,7334.7890625,92.7,11.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
resource_sample,1787296432.6767354,2061.8661000044085,,,IDLE,413.56640625,7334.796875,92.7,11.1,134.0,4096.0,3.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,
